Youtube,Link,ProjectName,Developer,AreaName,PropertyType,StartingPrice,ImageLink,"Lat,Lng",Language,Tours,PDF,RedSticker,Green Sticker,New/Hot,Free Sticker,Tags,LifeStyle,Handover,Payment Plan,Bedrooms,LinkRu,LinkAr
N/A,https://opr.ae/projects/residences-top-world-villas-darglobal-muscat,Top of the World Villas in Muscat,DarGlobal,Muscat (The Sultanate of Oman),Villas,1350000,https://cdn.opr.ae/photo/Top%20of%20the%20world.jpg,N/A,EN,N/A,https://cdn.opr.ae/brochures/Top%20of%20the%20World%20Villas_Brochure.pdf,N/A,N/A,N/A,N/A,N/A,Beachfront Living,N/A,N/A,3BR,Error,Error
N/A,https://opr.ae/projects/great-escape-darglobal-muscat,The Great Escape in Muscat,DarGlobal,Muscat (The Sultanate of Oman),"Apartments, Villas",870000,https://cdn.opr.ae/photo/The%20Great%20Escape.jpg,N/A,EN,N/A,https://cdn.opr.ae/brochures/TheGreatEscape_Brochure%20EN.pdf,N/A,N/A,N/A,N/A,N/A,Beachfront Living,Q3 2027,N/A,"1BR, 2BR, 3BR",Error,Error
N/A,https://opr.ae/projects/villas-trump-villas-darglobal-muscat,Trump Villas in Muscat,DarGlobal,Muscat (The Sultanate of Oman),Villas,7500000,https://cdn.opr.ae/photo/Trump%20Villas.jpg,N/A,EN,N/A,https://cdn.opr.ae/brochures/Trump%20Villas_Brochure.pdf,N/A,N/A,N/A,N/A,N/A,Beachfront Living,N/A,N/A,5BR,Error,Error
N/A,https://opr.ae/projects/rizz-villas-darglobal-muscat-oman,Rizz Villas in Muscat,DarGlobal,Muscat (The Sultanate of Oman),Villas,1700000,https://cdn.opr.ae/photo/Rizz%20Villas.jpg,N/A,EN,N/A,https://cdn.opr.ae/brochures/Rizz%20Villas%20brochure.pdf,N/A,N/A,N/A,N/A,N/A,Beachfront Living,N/A,N/A,3BR,Error,Error
N/A,https://opr.ae/projects/project-ellington-properties-district-11-meydan-south-dubai,Project by Ellington Properties,Ellington Properties,District 11 Meydan South,"Townhouses, Villas",N/A,https://cdn.opr.ae/photo/Project%20by%20Ellington%20Properties%20in%20District%2011.jpg,"25.127793, 55.350114",EN,N/A,N/A,70/30 Payment Plan,Coming Soon,N/A,N/A,N/A,Dubai Luxury Living,Q4 2027,70/30 Payment Plan,3BR,https://opr.ae/ru/projects/project-ellington-properties-district-11-meydan-south-dubai,https://opr.ae/ar/projects/project-ellington-properties-district-11-meydan-south-dubai
N/A,https://opr.ae/projects/solaris-muriya-jebel-sifah,Solaris in Jebel Sifah,Muriya,Muscat (The Sultanate of Oman),Apartments,630000,https://cdn.opr.ae/photo/Solaris%20by%20Muriya.jpg,N/A,EN,N/A,https://cdn.opr.ae/brochures/Mini_brochure_Solaris.pdf,N/A,N/A,N/A,N/A,N/A,Beachfront Living,Q1 2027,N/A,"Studios,1BR, 2BR",Error,Error
N/A,https://opr.ae/projects/villas-raya-development-jebel-sifah,Raya in Jebel Sifah,Muriya,Muscat (The Sultanate of Oman),Villas,1800000,https://cdn.opr.ae/photo/Raya%20by%20Muriya.jpg,N/A,EN,N/A,https://cdn.opr.ae/brochures/Digital_Brochure_RAYA.pdf,N/A,N/A,N/A,N/A,N/A,Beachfront Living,Q1 2027,N/A,"2BR, 3BR",Error,Error
N/A,https://opr.ae/projects/ela-residences-omniyat,ELA Residences,OMNIYAT,Palm Jumeirah,"Apartments, Duplexes, Penthouses",N/A,https://cdn.opr.ae/photo/ELA%20Residences.jpg,N/A,EN,N/A,N/A,60/40 Payment Plan,Coming Soon,N/A,N/A,N/A,Dubai Luxury Living,Q1 2028,60/40 Payment Plan,"3BR, 4BR",https://opr.ae/ru/projects/ela-residences-omniyat,https://opr.ae/ar/projects/ela-residences-omniyat
N/A,https://opr.ae/projects/Kempinski-Marina-Residences,Marina Residences,ABA Group,Dubai Marina,"Apartments, Penthouses, Duplexes, Sky Villas",2200000,https://cdn.opr.ae/photo/Kempinski%20Marina%20Residences.jpg,N/A,EN,N/A,N/A,N/A,Coming Soon,N/A,N/A,N/A,"Dubai Luxury Living, Waterfront Living",Q1 2028,N/A,"1BR, 2BR, 3BR, 4BR",https://opr.ae/ru/projects/Kempinski-Marina-Residences,https://opr.ae/ar/projects/Kempinski-Marina-Residences
N/A,https://opr.ae/projects/palace-residences-dubai-hills-estate-emaar-properties,Palace Residences Dubai Hills Estate ,Emaar,Dubai Hills Estate,Apartments,1760000,https://cdn.opr.ae/photo/Palace%20Residences%20by%20Emaar%20Properties.jpg,N/A,EN,N/A,N/A,80/20 Payment Plan,Coming Soon,N/A,N/A,N/A,Branded Residences,N/A,80/20 Payment Plan,"1BR, 2BR, 3BR",https://opr.ae/ru/projects/palace-residences-dubai-hills-estate-emaar-properties,https://opr.ae/ar/projects/palace-residences-dubai-hills-estate-emaar-properties
N/A,https://opr.ae/projects/grand-polo-club-and-resort-emaar-properties,Grand Polo Club and Resort ,Emaar,Dubai Investments Park,"Villas, Townhouses",N/A,https://cdn.opr.ae/photo/Grand%20Polo%20Club%20and%20Resort.jpg,N/A,EN,N/A,N/A,N/A,Coming Soon,N/A,N/A,N/A,Dubai Luxury Living,N/A,N/A,N/A,https://opr.ae/ru/projects/grand-polo-club-and-resort-emaar-properties,https://opr.ae/ar/projects/grand-polo-club-and-resort-emaar-properties
N/A,https://opr.ae/projects/mangrove-at-greek-beach-by-emaar-properties,Mangrove,Emaar,Dubai Creek Harbour,Apartments,1480000,https://cdn.opr.ae/photo/Mangrove.jpg,"25.203790, 55.351537",EN,N/A,https://cdn.opr.ae/brochures/MANGROVE_DCH_BROCHURE.pdf,80/20 Payment Plan,Coming Soon,N/A,N/A,N/A,"Beachfront Living, Green Nature Living",Q3 2026,80/20 Payment Plan,"1BR, 2BR, 3BR",https://opr.ae/ru/projects/mangrove-at-greek-beach-by-emaar-properties,https://opr.ae/ar/projects/mangrove-at-greek-beach-by-emaar-properties
N/A,https://opr.ae/projects/green-vistas-by-sobha-realty,Green Vistas⠀,Sobha,Sobha Hartland II,Residences,1600000,https://cdn.opr.ae/photo/Green%20Vistas%201.jpg,N/A,EN,N/A,N/A,60/40 Payment Plan,Coming Soon,N/A,N/A,N/A,Green Nature Living,N/A,60/40 Payment Plan,N/A,https://opr.ae/ru/projects/green-vistas-by-sobha-realty,https://opr.ae/ar/projects/green-vistas-by-sobha-realty
N/A,https://opr.ae/projects/sora-beach-residences-by-aark-developers-on-al-marjan-island,SORA Beach Residences,Aark,Al Marjan Island (Ras Al Khaimah Emirate),Residences,N/A,https://cdn.opr.ae/photo/Sora%20Beach%20Residences.jpg,N/A,EN,N/A,https://cdn.opr.ae/brochures/Sora%20Beach%20Residences.pdf,N/A,Coming Soon,N/A,N/A,N/A,"Beachfront Living, Branded Residences",2027,N/A,N/A,https://opr.ae/ru/projects/sora-beach-residences-by-aark-developers-on-al-marjan-island,https://opr.ae/ar/projects/sora-beach-residences-by-aark-developers-on-al-marjan-island
N/A,https://opr.ae/projects/beach-walk-by-imtiaz-developments-at-dubai-islands,Beach Walk,Imtiaz,Dubai Islands,Apartments,2200000,https://cdn.opr.ae/photo/Beach%20Walk%20Imtiaz.jpg,"25.298200, 55.296328",EN,N/A,N/A,60/40 Payment Plan,Coming Soon,N/A,N/A,N/A,"Beachfront Living, Waterfront Living",N/A,60/40 Payment Plan,"1BR, 2BR",https://opr.ae/ru/projects/beach-walk-by-imtiaz-developments-at-dubai-islands,https://opr.ae/ar/projects/beach-walk-by-imtiaz-developments-at-dubai-islands
N/A,https://opr.ae/projects/athlon-aldar-properties-dubailand,Athlon⠀,Aldar,Dubailand,"Villas, Townhouses",2800000,https://cdn.opr.ae/photo/Athlon_Aldar.jpg,"25.058841, 55.311796",EN,N/A,N/A,2 Available Payment Plans,Coming Soon,N/A,N/A,N/A,Dubai Luxury Living,Q2 2028,N/A,"3BR, 4BR, 5BR, 6BR",https://opr.ae/ru/projects/athlon-aldar-properties-dubailand,https://opr.ae/ar/projects/athlon-aldar-properties-dubailand
N/A,https://opr.ae/projects/binghatti-hills-by-binghatti-properties-in-dubai-science-park,Binghatti Hills,Binghatti Properties,Dubai Science Park,"Studios, Apartments",777777,https://cdn.opr.ae/photo/Binghatti%20Hills%20.jpg,"25.070782, 55.248780",EN,N/A,N/A,70/30 Payment Plan,Coming Soon,N/A,N/A,N/A,Dubai Luxury Living,N/A,70/30 Payment Plan,"Studios,1BR, 2BR",https://opr.ae/ru/projects/binghatti-hills-by-binghatti-properties-in-dubai-science-park,https://opr.ae/ar/projects/binghatti-hills-by-binghatti-properties-in-dubai-science-park
N/A,https://opr.ae/projects/al-hamra-waterfront-by-al-hamra-real-estate-development-llc,Al Hamra Waterfront⠀,Al Hamra,Al Hamra Village (Ras Al Khaimah Emirate),"Studios, Apartments, Townhouses",1800000,https://cdn.opr.ae/photo/AH%20Waterfront.jpg,"25.697981, 55.781087",EN,N/A,N/A,50/50 Payment Plan,HOT!,N/A,N/A,N/A,"Beachfront Living, Waterfront Living",Q1 2027,50/50 Payment Plan,"Studios,1BR, 2BR, 3BR, 4BR",https://opr.ae/ru/projects/al-hamra-waterfront-by-al-hamra-real-estate-development-llc,https://opr.ae/ar/projects/al-hamra-waterfront-by-al-hamra-real-estate-development-llc
N/A,https://opr.ae/projects/anantara-sharjah-residences-by-arada-in-sharjah,Anantara Sharjah Residences,Arada,Sharjah Emirate,"Apartments, Penthouses",2300000,https://cdn.opr.ae/photo/Anantara%20Sharjah%20Residences.jpg,"25.398549, 55.423578",EN,N/A,N/A,45/55 Payment Plan,Coming Soon,N/A,N/A,N/A,"Beachfront Living, Waterfront Living",N/A,45/55 Payment Plan,"1BR, 2BR, 3BR, 4BR",https://opr.ae/ru/projects/anantara-sharjah-residences-by-arada-in-sharjah,https://opr.ae/ar/projects/anantara-sharjah-residences-by-arada-in-sharjah
N/A,https://opr.ae/projects/karl-lagerfeld-villas-by-taraf-in-meydan-dubai,Karl Lagerfeld Villas,Taraf,Meydan,Villas,15000000,https://cdn.opr.ae/photo/Karl%20Lagerfeld%20Villas.jpg,"25.129286, 55.342839",EN,N/A,https://cdn.opr.ae/brochures/Karl%20Lagerfeld%20Villas%20by%20Taraf_Mini%20Brochure.pdf,60/40 Payment Plan,HOT!,N/A,N/A,N/A,"Dubai Luxury Living, Green Nature Living",Q2 2027,60/40 Payment Plan,"5BR, 6BR, 7BR",https://opr.ae/ru/projects/karl-lagerfeld-villas-by-taraf-in-meydan-dubai,https://opr.ae/ar/projects/karl-lagerfeld-villas-by-taraf-in-meydan-dubai
N/A,https://opr.ae/projects/the-unexpected-al-marjan-island-hotel-and-residences-by-almal-real-estat,The Unexpected,Almal,Al Marjan Island (Ras Al Khaimah Emirate),Residences,1600000,https://cdn.opr.ae/photo/The%20Unexpected%20Al%20Marjan%20Island.jpg,N/A,EN,N/A,https://cdn.opr.ae/upload/brochures/Unexpected%20Al%20Marjan%20Brochure.pdf,24/7 Entertainment and Luxury,HOT!,N/A,N/A,N/A,"Beachfront Living, Waterfront Living",Q4 2026,50/50 Payment Plan,"Hotel room, Residences",https://opr.ae/ru/projects/the-unexpected-al-marjan-island-hotel-and-residences-by-almal-real-estat,https://opr.ae/ar/projects/the-unexpected-al-marjan-island-hotel-and-residences-by-almal-real-estat
N/A,https://opr.ae/projects/aston-martin-by-darglobal-from-darglobal-on-al-marjan-island,The Astera,DarGlobal,Al Marjan Island (Ras Al Khaimah Emirate),"Apartments, Townhouses",1800000,https://cdn.opr.ae/upload/photo/The%20Astera.jpg,N/A,EN,N/A,N/A,80/20 Payment Plan(Type One),70/30 Payment Plan(Type Two),N/A,N/A,N/A,"Beachfront Living, Waterfront Living",Q1 2028,80/20 Payment Plan,"1BR, 2BR, 3BR",https://opr.ae/ru/projects/aston-martin-by-darglobal-from-darglobal-on-al-marjan-island,https://opr.ae/ar/projects/aston-martin-by-darglobal-from-darglobal-on-al-marjan-island
N/A,https://opr.ae/projects/arabian-hills-estate-deca-properties-abu-dhabi-building,Arabian Hills Estate,Deca Properties,Arabian Hills Estate,Land Plots,1490000,https://cdn.opr.ae/photo/Arabian%20Hills%20Estate.jpg,"24.887542, 55.590851",EN,N/A,https://cdn.opr.ae/brochures/Arabian%20Hills%20Estate.pdf,50/50 Payment Plan,HOT!,N/A,N/A,N/A,"Waterfront Living, Green Nature Living",Q4 2027,50/50 Payment Plan,N/A,https://opr.ae/ru/projects/arabian-hills-estate-deca-properties-abu-dhabi-building,https://opr.ae/ar/projects/arabian-hills-estate-deca-properties-abu-dhabi-building
N/A,https://opr.ae/projects/cala-del-mar-ellington-properties-al-marjan-island,Cala Del Mar⠀,Ellington Properties,Al Marjan Island (Ras Al Khaimah Emirate),"Studios, Apartments",1400000,https://cdn.opr.ae/photo/CalaDelMar.jpg,"25.41217, 55.43536",EN,N/A,https://cdn.opr.ae/brochures/Cala%20del%20Mar%20-%20Brochure.pdf,50/50 Payment Plan,Coming Soon,N/A,N/A,N/A,"Beachfront Living, Waterfront Living",Q2 2027,50/50 Payment Plan,"Studios,1BR, 2BR, 3BR",https://opr.ae/ru/projects/cala-del-mar-ellington-properties-al-marjan-island,https://opr.ae/ar/projects/cala-del-mar-ellington-properties-al-marjan-island
N/A,https://opr.ae/projects/marriott-residences-aida-oman-by-darglobal-in-muscat-oman,Marriott Residences Aida Oman,DarGlobal,Muscat (The Sultanate of Oman),Apartments,1195000,https://cdn.opr.ae/photo/Aida%20Oman.jpg,"23.53016, 58.68814",EN,N/A,https://cdn.opr.ae/brochures/DG.Aida_Marriott.pdf,2 Available Payment Plans,Coming Soon,N/A,N/A,N/A,"Beachfront Living, Waterfront Living, Green Nature Living",Q3 2028,N/A,"1BR, 2BR, 3BR",https://opr.ae/ru/projects/marriott-residences-aida-oman-by-darglobal-in-muscat-oman,https://opr.ae/ar/projects/marriott-residences-aida-oman-by-darglobal-in-muscat-oman
N/A,https://opr.ae/projects/valo-by-emaar-properties-in-dubai-creek-harbour,VALO,Emaar,Dubai Creek Harbour,Apartments,1800000,https://cdn.opr.ae/photo/VALO_HERO.jpg,"25.205960, 55.352868",EN,N/A,https://cdn.opr.ae/brochures/VALO_DCH_BROCHURE.pdf,90/10 Payment Plan,N/A,N/A,N/A,N/A,"Dubai Luxury Living, Green Nature Living",Q3 2028,90/10 Payment Plan,"1BR, 2BR, 3BR",https://opr.ae/ru/projects/valo-by-emaar-properties-in-dubai-creek-harbour,https://opr.ae/ar/projects/valo-by-emaar-properties-in-dubai-creek-harbour
N/A,https://opr.ae/projects/ghaf-residences-majid-al-futtaim,Ghaf Woods,Majid Al Futtaim,Dubailand,Apartments,1200000,https://cdn.opr.ae/upload/photo/Ghaf%20Woods.jpg,N/A,EN,N/A,https://cdn.opr.ae/upload/brochures/Ghaf%20Woods%20-%20Brochure%20ENG%20.pdf,60/40 Payment Plan,N/A,N/A,N/A,N/A,Green Nature Living,N/A,60/40 Payment Plan,"1BR, 2BR, 3BR",https://opr.ae/ru/projects/ghaf-residences-majid-al-futtaim,https://opr.ae/ar/projects/ghaf-residences-majid-al-futtaim
N/A,https://opr.ae/projects/mira-villas-designed-by-bentley-homes-by-mira-developments,Mira Villas designed by Bentley Homes,Mira Developments,District 11 Meydan,Villas,20700000,https://cdn.opr.ae/photo/Mira%20Villas%20designed%20by%20Bentley%20Home.jpg,N/A,EN,N/A,https://cdn.opr.ae/brochures/Mira%20Villas%20designed%20by%20Bentley%20Home.pdf,50/50 Payment Plan,N/A,N/A,N/A,N/A,"Dubai Luxury Living, Green Nature Living",N/A,50/50 Payment Plan,5BR,https://opr.ae/ru/projects/mira-villas-designed-by-bentley-homes-by-mira-developments,https://opr.ae/ar/projects/mira-villas-designed-by-bentley-homes-by-mira-developments
N/A,https://opr.ae/projects/natura-by-damac-properties-in-damac-hills-2,Natura,DAMAC,DAMAC Hills 2,Townhouses,1800000,https://cdn.opr.ae/photo/NATURA.jpg,"24.984317, 55.388312",EN,N/A,https://cdn.opr.ae/brochures/NATURA_BROCHURE.pdf,60/40 Payment Plan,HOT!,N/A,N/A,N/A,"Waterfront Living, Green Nature Living",Q3 2026,60/40 Payment Plan,4BR,https://opr.ae/ru/projects/natura-by-damac-properties-in-damac-hills-2,https://opr.ae/ar/projects/natura-by-damac-properties-in-damac-hills-2
https://youtu.be/nQidTMnEfXs,https://opr.ae/projects/emaar-palmiera-the-oasis-villas-for-sale-in-dubai,Mirage at The Oasis,Emaar,Dubailand,Villas,15800000,https://cdn.opr.ae/photo/Oasis_Mirage.jpg,"24.995155, 55.220712",EN,N/A,https://cdn.opr.ae/brochures/emaar-palmiera.pdf,90/10 Payment Plan,Limited number of units,N/A,N/A,N/A,"Beachfront Living, Waterfront Living",Q2 2028,90/10 Payment Plan,"5BR, 6BR",https://opr.ae/ru/projects/emaar-palmiera-the-oasis-villas-for-sale-in-dubai,https://opr.ae/ar/projects/emaar-palmiera-the-oasis-villas-for-sale-in-dubai
N/A,https://opr.ae/projects/ocean-star-by-emaar-properties-in-rashid-yachts-and-marina-dubai,Ocean Star,Emaar,Rashid Yachts & Marina,Apartments,1700000,https://cdn.opr.ae/photo/OCEAN_STAR.jpg,"25.254507, 55.279526",EN,N/A,https://cdn.opr.ae/brochures/OCEAN_STAR_BROCHURE.pdf,90/10 Payment Plan,HOT!,N/A,N/A,N/A,"Dubai Luxury Living, Beachfront Living, Waterfront Living",Q3 2028,90/10 Payment Plan,"1BR, 2BR, 3BR",https://opr.ae/ru/projects/ocean-star-by-emaar-properties-in-rashid-yachts-and-marina-dubai,https://opr.ae/ar/projects/ocean-star-by-emaar-properties-in-rashid-yachts-and-marina-dubai
N/A,https://opr.ae/projects/sobha-orbis-by-sobha-realty-in-motor-city,Sobha Orbis,Sobha,Dubai Motor City,Apartments,985000,https://cdn.opr.ae/photo/ORBIS%20SOBHA.jpg,"25.04951, 55.24883",EN,N/A,https://cdn.opr.ae/brochures/Orbis.pdf,May Offer payment plan 60/40,N/A,N/A,N/A,N/A,"Dubai Luxury Living, Green Nature Living",Q4 2027,80/20 Payment Plan,"1BR, 2BR",https://opr.ae/ru/projects/sobha-orbis-by-sobha-realty-in-motor-city,https://opr.ae/ar/projects/sobha-orbis-by-sobha-realty-in-motor-city
N/A,https://opr.ae/projects/hillmont-residences-by-ellington-properties-in-jumeirah-village-circle,Hillmont Residences⠀,Ellington Properties,Jumeirah Village Circle (JVC),"Studios, Apartments",700000,https://cdn.opr.ae/photo/Hillmont_Residences.jpg,N/A,EN,N/A,https://cdn.opr.ae/brochures/Hillmont%20Residences%20-%20Brochure.pdf,70/30 Payment Plan,N/A,N/A,N/A,N/A,"Dubai Luxury Living, Green Nature Living",Q4 2026,70/30 Payment Plan,"Studios,1BR, 2BR, 3BR",https://opr.ae/ru/projects/hillmont-residences-by-ellington-properties-in-jumeirah-village-circle,https://opr.ae/ar/projects/hillmont-residences-by-ellington-properties-in-jumeirah-village-circle
N/A,https://opr.ae/projects/four-seasons-residences-difc-by-hh-development,Four Seasons Residences,H&H Development,DIFC,"Lofts, Apartments, Penthouses",33700000,https://cdn.opr.ae/photo/Four_Seasons.jpg,"25.12398, 55.16462",EN,N/A,https://cdn.opr.ae/brochures/FourSeasons_Brochure.pdf,60/40 Payment Plan,HOT!,N/A,N/A,N/A,"Dubai Luxury Living, Branded Residences",Q1 2027,60/40 Payment Plan,"2BR, 3BR, 4BR, 5BR",https://opr.ae/ru/projects/four-seasons-residences-difc-by-hh-development,https://opr.ae/ar/projects/four-seasons-residences-difc-by-hh-development
N/A,https://opr.ae/projects/sea-glints-mansions-by-al-zorah-development-company,Sea Glints Mansions,Al Zorah Development,Al Zorah (Al Zorah City),Villas,29500000,https://cdn.opr.ae/photo/Sea%20Glints%20Mansions%20(Al%20Zorah).jpg,N/A,EN,N/A,https://cdn.opr.ae/brochures/Sea%20Glints-Brochure.pdf,30/70 Payment Plan,Only 7 Villas Available,N/A,N/A,N/A,"Beachfront Living, Waterfront Living, Green Nature Living",Q1 2026,30/70 Payment Plan,5BR,https://opr.ae/ru/projects/sea-glints-mansions-by-al-zorah-development-company,https://opr.ae/ar/projects/sea-glints-mansions-by-al-zorah-development-company
N/A,https://opr.ae/projects/lillia-by-emaar-properties-in-the-valley,Lillia,Emaar,The Valley,Townhouses,2050000,https://cdn.opr.ae/photo/Lillia%20at%20The%20Valley.jpg,"25.01555, 55.45451",EN,N/A,https://cdn.opr.ae/brochures/LILLIA_TV_BROCHURE.pdf,90/10 Payment Plan,N/A,N/A,N/A,N/A,"Dubai Luxury Living, Green Nature Living",Q1 2027,90/10 Payment Plan,"3BR, 4BR",https://opr.ae/ru/projects/lillia-by-emaar-properties-in-the-valley,https://opr.ae/ar/projects/lillia-by-emaar-properties-in-the-valley
N/A,https://opr.ae/projects/residences-in-a-complex-at-madinat-jumeirah-living-by-meraas,Riwa,Meraas,Madinat Jumeirah,Apartments,2350000,https://cdn.opr.ae/photo/RIWA.jpg,N/A,EN,N/A,https://cdn.opr.ae/brochures/MJL_Riwa_Brochure.pdf,75/25 Payment Plan,Only 6 buildings,N/A,N/A,N/A,"Dubai Luxury Living, Waterfront Living, Green Nature Living",Q3 2027,75/25 Payment Plan,"1BR, 2BR, 3BR, 4BR",https://opr.ae/ru/projects/residences-in-a-complex-at-madinat-jumeirah-living-by-meraas,https://opr.ae/ar/projects/residences-in-a-complex-at-madinat-jumeirah-living-by-meraas
N/A,https://opr.ae/projects/sealine-residence-by-al-zorah-development-in-al-zorah-city,Sealine Residence⠀,Al Zorah Development,Al Zorah (Al Zorah City),"Apartments, Penthouses",1420000,https://cdn.opr.ae/photo/Sealine_Residence.jpg,N/A,EN,N/A,https://cdn.opr.ae/brochures/SEALINE_BROCHURE.pdf,60/40 Payment Plan,2 Available Payment Plans,N/A,N/A,N/A,"Beachfront Living, Waterfront Living, Green Nature Living",Q4 2026,60/40 Payment Plan,"1BR, 2BR, 3BR, 4BR",https://opr.ae/ru/projects/sealine-residence-by-al-zorah-development-in-al-zorah-city,https://opr.ae/ar/projects/sealine-residence-by-al-zorah-development-in-al-zorah-city
N/A,https://opr.ae/projects/granada-villas-mina-al-arab-by-rak-properties-ras-al-khaimah-uae,Granada Villas,RAK Properties,Mina Al Arab (Ras Al Khaimah Emirate),Villas,2300000,https://cdn.opr.ae/photo/Granada%20Villas%202.jpg,"25.716775, 55.840049",EN,N/A,https://cdn.opr.ae/banners/rak-granada.pdf,50/50 Payment Plan,2 years post-handover,N/A,N/A,N/A,"Beachfront Living, Waterfront Living, Green Nature Living",Q1 2026,50/50 Payment Plan,"2BR, 3BR",https://opr.ae/ru/projects/granada-villas-mina-al-arab-by-rak-properties-ras-al-khaimah-uae,https://opr.ae/ar/projects/granada-villas-mina-al-arab-by-rak-properties-ras-al-khaimah-uae
N/A,https://opr.ae/projects/elo-by-damac-properties-in-damac-hills-2-dubai,ELO⠀,DAMAC,DAMAC Hills 2,Apartments,750000,https://cdn.opr.ae/photo/ELO.jpg,"24.98358, 55.39214",EN,N/A,https://cdn.opr.ae/brochures/ELO_Brochure.pdf,70/30 Payment Plan,Perfect for a first home,N/A,N/A,N/A,"Dubai Luxury Living, Green Nature Living",Q4 2026,70/30 Payment Plan,"1BR, 2BR",https://opr.ae/ru/projects/elo-by-damac-properties-in-damac-hills-2-dubai,https://opr.ae/ar/projects/elo-by-damac-properties-in-damac-hills-2-dubai
N/A,https://opr.ae/projects/autograph-collection-by-damac-properties-in-damac-hills,Autograph Collection⠀,DAMAC,DAMAC Hills,Villas,5100000,https://cdn.opr.ae/photo/Autograph_Collection_Villas.jpg,"25.027645, 55.252092",EN,N/A,https://cdn.opr.ae/brochures/AUTOGRAPH%20COLLECTION%20Brochure.pdf,60/40 Payment Plan,Limited number of units,N/A,N/A,N/A,"Dubai Luxury Living, Green Nature Living",Q2 2027,60/40 Payment Plan,"4BR, 5BR, 6BR, 7BR",https://opr.ae/ru/projects/autograph-collection-by-damac-properties-in-damac-hills,https://opr.ae/ar/projects/autograph-collection-by-damac-properties-in-damac-hills
